label,region,n,dice,dice_lo,dice_hi,hd95,hd95_lo,hd95_hi,n_failed,n_hd95_undefined,et_threshold,tc_threshold,wt_threshold,et_policy,et_min_volume,wt_policy,preprocessing
crossval_fold0,ET,30,0.8333413784387742,0.7815673061013063,0.8751049178105964,1.92780763866414,1.3547502915045309,2.7201969633332674,0,0,0.7,0.7,0.6,min_volume,0,components,brats
crossval_fold0,TC,30,0.8841858546078474,0.8323412898832372,0.9227347128205127,2.6919328134630804,1.9622372554713794,3.5919760908858644,0,0,0.7,0.7,0.6,min_volume,0,components,brats
crossval_fold0,WT,30,0.8105399659693611,0.746374263958495,0.8664161023121335,17.31720756073025,8.896892234161378,27.22680799800529,0,0,0.7,0.7,0.6,min_volume,0,components,brats
crossval_fold0,MEAN,30,0.8426890663386608,0.799099315242431,0.8789062679158446,7.312316004285822,4.51150241632201,10.480785858956107,,,0.7,0.7,0.6,min_volume,0,components,brats
