label,region,n,dice,dice_lo,dice_hi,hd95,hd95_lo,hd95_hi,n_failed,n_hd95_undefined,threshold,tta
ablation_maxpool,ET,251,0.777718096730868,0.7447653340317801,0.8092327668795603,5.12836976974591,3.8142177024608506,6.735129565436748,17,15,0.5,True
ablation_maxpool,TC,251,0.8289866330724562,0.7954543819694095,0.8611963810326149,6.92315310285143,5.346628894530001,8.66441516152766,12,6,0.5,True
ablation_maxpool,WT,251,0.836687829897338,0.8102264642870949,0.8604309030543655,14.582383936383014,12.00111502650548,17.299995682045456,1,1,0.5,True
ablation_maxpool,MEAN,251,0.8144641865668873,0.7868928089071673,0.8408412788037491,9.405153932771755,7.7936018644758756,11.143281741951384,,,0.5,True
