label,region,n,dice,dice_lo,dice_hi,hd95,hd95_lo,hd95_hi,n_failed,n_hd95_undefined,et_threshold,tc_threshold,wt_threshold,et_policy,et_min_volume,wt_policy,preprocessing
crossval_fold2,ET,29,0.8002975547664661,0.7383457481531415,0.8528099749564112,4.14372060481452,1.6817604580725805,7.405120707302116,0,0,0.3,0.3,0.3,min_volume,0,components,brats
crossval_fold2,TC,29,0.8612741335834574,0.7796434108944856,0.9201481775017454,7.615710043773096,2.926383601885494,13.754245489826502,0,0,0.3,0.3,0.3,min_volume,0,components,brats
crossval_fold2,WT,29,0.787494355696383,0.7062242099667534,0.8508295555507448,45.705290602592335,31.832940694548665,59.89979478093425,0,0,0.3,0.3,0.3,min_volume,0,components,brats
crossval_fold2,MEAN,29,0.8163553480154356,0.7529033643824994,0.867268881604539,19.154907083726656,14.497830211488754,24.093772214370127,,,0.3,0.3,0.3,min_volume,0,components,brats
