label,region,n,dice,dice_lo,dice_hi,hd95,hd95_lo,hd95_hi,n_failed,n_hd95_undefined
crossval_pooled,ET,147,0.8264475339417803,0.8065875035664286,0.8451448395831223,2.779028887001849,2.050731913882561,3.6313118684286656,0,0
crossval_pooled,TC,147,0.8869864405868446,0.8659929108749908,0.9070510349666576,4.2640026115182215,3.113458963283917,5.667010535108507,0,0
crossval_pooled,WT,147,0.8288686522419105,0.8035454225430748,0.853290566162505,21.97500930698942,17.45970439193825,27.060706286920645,0,0
crossval_pooled,MEAN,147,0.8474342089235118,0.8281584858791293,0.864566597489939,9.672680268503164,8.057034651880667,11.460007021404826,,
